"","Date","Hour","MCP","RenewableProportion","Consumption","FuelPrice","Generation","BilateralContacts.Consumption","day","lag_24","NegativeSpecialDays","PositiveSpecialDays","PredictedMCP_LR","PredictedMCP_SGB","PredictedMCP_DT","PredictedMCP_RF","PredictedMCP_BN"
"7271",2019-10-30,"22",55.3,0.293837550050386,32878.23,0.732842456237844,32786.96,0.806551934213004,"Wednesday",54.73,"1","0",51.8331132299685,52.39244905202,51.2705003859919,52.5803782530858,51.270890517861
"7272",2019-10-30,"23",54.56,0.26828503273036,31456.46,0.732842456237844,31658.68,0.830904049597444,"Wednesday",54.52,"1","0",49.2798097247946,51.426848331189,51.2705003859919,50.8909394556001,50.3073004115884
"7273",2019-10-31,"0",47.95,0.257513381610745,29331.55,0.735665847323187,29243.49,0.870683615424347,"Thursday",52.1,"1","0",48.4551486772978,45.0770690545994,51.2705003859919,47.0017565545852,47.2112518433738
"7274",2019-10-31,"1",52.9,0.215411398694546,28111.63,0.735665847323187,28025.49,0.844479669090693,"Thursday",52.1,"1","0",49.1519861241938,44.4306428207489,51.2705003859919,47.1278073120647,47.6052579061991
"7275",2019-10-31,"2",53.49,0.19870893340369,27264.6,0.735665847323187,27175.98,0.822850876227783,"Thursday",53.88,"1","0",48.3634842051954,46.4524604491446,51.2705003859919,46.791106227243,48.2998940217193
"7276",2019-10-31,"3",39.94,0.196580855411261,26644.38,0.735665847323187,26555.18,0.839220128222162,"Thursday",43.42,"1","0",42.5058259391319,41.2141762463508,39.0919106753815,43.1030571699286,43.5577856958844
"7277",2019-10-31,"4",36.24,0.196554968226721,26512.81,0.735665847323187,26424.72,0.84250217159177,"Thursday",45.15,"1","0",42.0995530131546,41.7953047344079,51.2705003859919,43.4589455420932,44.0650054185749
"7278",2019-10-31,"5",47.95,0.187558281428991,26845.26,0.735665847323187,26755.95,0.835138121217675,"Thursday",49.88,"1","0",44.8000226628986,43.619389175096,51.2705003859919,44.8933632661575,46.5023367457019
"7279",2019-10-31,"6",54.22,0.199305028514431,27760.58,0.735665847323187,27670.2,0.80489672766203,"Thursday",54.09,"1","0",47.0817293752835,47.5419729924869,51.2705003859919,50.354698124679,49.0493238756966
"7280",2019-10-31,"7",55.24,0.235572636605715,28656.62,0.735665847323187,28567.07,0.780475855142721,"Thursday",54.88,"1","0",48.7863731751642,50.0604888409867,51.2705003859919,50.1520314545189,49.5644836559374
"7281",2019-10-31,"8",56.55,0.290976760624511,32350.3,0.735665847323187,32255.6,0.757077986912023,"Thursday",56.82,"1","0",52.4751532079822,54.8426299639695,51.2705003859919,54.0290069260506,52.4145581659941
"7282",2019-10-31,"9",57.31,0.317637877994758,33293.07,0.735665847323187,33202.18,0.804062226763708,"Thursday",58.06,"1","0",52.7630884059315,55.1268290959059,51.2705003859919,52.36131694709,52.3475734628373
